Product Name,OrderCount,TotalQuantity,TotalSales,TotalProfit,AvgPrice,Cluster_DBSCAN
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",3,14,30.8,13.552,2.1999999999999997,0
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",1,5,13.0,1.3,2.6,0
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,2,8,13.86,2.2967999999999997,1.782,0
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4,17,4476.96,956.9502,251.829,0
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",3,18,5906.52,1653.8256000000001,328.14,0
Satellite Sectional Post Binders,11,38,1219.821,329.0478,27.22990909090909,0
"Sauder 3-Shelf Cabinet, Metal",18,63,7533.3414,1110.0014,117.77479999999998,0
"Sauder 3-Shelf Cabinet, Mobile",23,90,10835.004,2118.744,124.30069565217391,0
"Sauder 3-Shelf Cabinet, Pine",20,71,9661.725,345.86499999999995,144.0257142857143,0
"Sauder 3-Shelf Cabinet, Traditional",16,58,6787.7652,40.32519999999998,125.669775,0
Sauder Barrister Bookcases,3,16,754.7336,-294.7672,48.04813333333334,0
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",3,10,1064.624,24.196000000000005,108.882,0
"Sauder Camden County Collection Libraries, Planked Cherry Finish",7,19,1909.8178,-78.18639999999999,98.22577142857143,0
Sauder Camden County Collection Library,2,16,1368.2620000000002,-103.482,87.9597,0
"Sauder Classic Bookcase, Metal",15,69,23194.97,4043.45,352.23066666666665,0
"Sauder Classic Bookcase, Mobile",19,58,20057.4474,4388.6574,341.3454157894737,0
"Sauder Classic Bookcase, Pine",22,73,24075.567,4267.767,328.33631818181817,0
"Sauder Classic Bookcase, Traditional",29,113,39108.303,10672.073,352.04939655172416,0
"Sauder Corner Shelving, Metal",19,66,6866.9004,1233.3804,111.5890947368421,0
"Sauder Corner Shelving, Mobile",17,61,7335.187199999999,1043.4371999999998,122.17674117647057,0
"Sauder Corner Shelving, Pine",26,91,11059.56,1232.96,116.49967307692307,0
"Sauder Corner Shelving, Traditional",17,56,6555.341,814.131,116.04929411764705,0
Sauder Cornerstone Collection Library,3,14,322.192,-81.16760000000001,23.751333333333335,0
"Sauder Facets Collection Library, Sky Alder Finish",4,10,1427.683,-8.549,145.333,0
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",2,5,1706.508,222.588,333.882,0
"Sauder Floating Shelf Set, Metal",16,73,11848.7292,2272.0692,165.297825,0
"Sauder Floating Shelf Set, Mobile",20,60,9710.46,2603.76,164.25,0
"Sauder Floating Shelf Set, Pine",26,95,13323.24,1471.05,144.68676923076922,0
"Sauder Floating Shelf Set, Traditional",13,48,7530.246,1742.406,144.18876923076922,0
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",3,10,1014.174,-418.548,115.36899999999999,0
"Sauder Forest Hills Library, Woodland Oak Finish",4,15,1875.034,-70.49,123.3575,0
Sauder Inglewood Library Bookcases,5,14,2154.348,311.1836,148.75259999999997,0
"Sauder Library with Doors, Metal",18,51,15171.347399999999,3806.8674,316.76865,0
"Sauder Library with Doors, Mobile",15,44,11669.3865,662.6865,260.8803,0
"Sauder Library with Doors, Pine",9,37,12181.557,896.667,319.68393333333336,0
"Sauder Library with Doors, Traditional",15,47,15697.7229,-519.8471,314.32486,0
"Sauder Mission Library with Doors, Fruitwood Finish",3,10,935.1972,-125.74080000000001,96.4886,0
"Sauder Stackable Bookrack, Mobile",18,60,7779.013,1255.963,118.95138888888889,0
"Sauder Stackable Bookrack, Pine",40,133,15642.1983,4272.8983,118.0618275,0
"Sauder Stackable Bookrack, Traditional",13,33,3666.752,-131.10799999999995,109.89753846153847,0
Security-Tint Envelopes,9,23,163.496,73.8788,7.1306666666666665,0
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,3,11,272.88800000000003,27.288800000000002,24.808000000000003,0
Self-Adhesive Address Labels for Typewriters by Universal,7,23,153.51,64.4011,6.683428571428571,0
Self-Adhesive Address Labels for Typewriters with Dispenser Box,2,9,26.568,8.9667,2.952,0
Self-Adhesive Removable Labels,7,35,110.25,52.919999999999995,3.15,0
Self-Adhesive Ring Binder Labels,4,11,22.88,2.3584000000000005,2.024,0
Sensible Storage WireTech Storage Systems,8,38,2484.3,-78.078,65.6565,0
Serrated Blade or Curved Handle Hand Letter Openers,2,9,23.864,-4.1133999999999995,2.826,0
"Seth Thomas 12"" Clock w/ Goldtone Case",3,17,390.66,132.8244,22.98,0
"Seth Thomas 13 1/2"" Wall Clock",5,20,316.48400000000004,71.12,14.9352,0
"Seth Thomas 14"" Day/Date Wall Clock",6,17,467.072,162.0512,26.581333333333333,0
"Seth Thomas 14"" Putty-Colored Wall Clock",4,13,357.948,94.7682,27.873,0
"Seth Thomas 16"" Steel Case Clock",5,19,441.72799999999995,28.257600000000004,24.6848,0
"Seth Thomas 8 1/2"" Cubicle Clock",4,11,210.912,59.217600000000004,19.266000000000002,0
Sharp 1540cs Digital Laser Copier,7,10,4399.92,1649.97,455.706,0
Sharp AL-1530CS Digital Copier,4,17,6399.872,2064.9587,374.9925,0
"Sharp Copy Machine, Color",33,120,21914.04312,1633.2331199999999,183.6568363636364,0
"Sharp Copy Machine, High-Speed",17,67,11961.5412,875.5812,180.83618823529412,0
"Sharp Copy Machine, Laser",26,77,14449.48992,2998.52992,186.6473353846154,0
"Sharp Fax Machine, Color",21,65,16067.02332,-133.66668000000004,227.37287999999998,0
"Sharp Fax Machine, Digital",16,62,13947.33414,-1455.74586,245.81662125000003,0
"Sharp Fax Machine, High-Speed",23,72,18014.5722,3713.1022,244.10843478260867,0
"Sharp Fax Machine, Laser",20,77,18787.3749,167.54489999999993,253.81552499999998,0
"Sharp Fax and Copier, Color",22,70,9740.11792,2548.77792,143.55498181818183,0
"Sharp Fax and Copier, Digital",19,66,9646.43296,3783.94296,146.03232000000003,0
"Sharp Fax and Copier, High-Speed",20,67,8913.5696,-24.340400000000002,135.942,0
"Sharp Fax and Copier, Laser",16,55,7826.412,2720.872,144.567475,0
"Sharp Ink, Color",16,44,4161.5239,684.8839,92.772425,0
"Sharp Ink, Digital",8,35,3721.2519,535.0119,107.158525,0
"Sharp Ink, High-Speed",13,44,4677.4897599999995,259.14976,107.15485230769231,0
"Sharp Ink, Laser",19,63,6131.83714,255.45714000000004,103.73174842105263,0
"Sharp Personal Copier, Color",15,29,2085.5296,-134.7704,80.44725333333332,0
"Sharp Personal Copier, Digital",21,92,9207.8932,2293.1032,104.23492571428571,0
"Sharp Personal Copier, High-Speed",14,39,3638.984,254.88400000000001,90.13594285714285,0
"Sharp Personal Copier, Laser",21,73,6991.28,1214.8799999999999,88.09904761904761,0
"Sharp Wireless Fax, Color",21,69,21430.64096,3882.93096,299.0933028571429,0
"Sharp Wireless Fax, Digital",22,76,20745.97784,2505.11784,266.69154909090906,0
"Sharp Wireless Fax, High-Speed",12,51,16026.76296,2109.34296,299.84127333333333,0
"Sharp Wireless Fax, Laser",16,63,17234.12096,4815.44096,275.61555,0
Shocksock Galaxy S4 Armband,3,7,63.51,-10.074,9.49,0
ShoreTel ShorePhone IP 230 VoIP phone,4,21,2906.628,422.475,143.6415,0
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",8,32,347.31,85.806,10.49875,0
"Situations Contoured Folding Chairs, 4/Set",15,64,3641.2740000000003,234.234,58.2036,0
"SlimView Poly Binder, 3/8""",7,40,117.586,5.697999999999999,2.8120000000000003,0
"SmartStand Mobile Device Holder, Assorted Colors",3,13,75.49199999999999,10.0656,6.058,0
Smead Adjustable Mobile File Trolley with Lockable Top,3,12,4778.766,1106.6616,391.24399999999997,0
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,5,20,71.25,32.25,3.45,0
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,5,16,48.048,22.4224,2.9568,0
"Smead Box, Blue",34,103,904.2133,83.2033,8.97394411764706,0
"Smead Box, Industrial",40,116,1036.1625,60.712500000000006,8.7346875,0
"Smead Box, Single Width",36,105,853.9920000000001,74.662,8.186,0
"Smead Box, Wire Frame",30,77,621.888,40.158,8.194533333333332,0
"Smead Color Coded Labels, 5000 Label Set",12,41,486.52799999999996,147.588,11.125333333333332,0
"Smead Color Coded Labels, Adjustable",11,35,264.187,18.817,7.562136363636363,0
"Smead Color Coded Labels, Alphabetical",22,83,786.8289,165.96890000000002,9.8787,0
"Smead Color Coded Labels, Laser Printer Compatible",19,50,466.581,39.55100000000001,9.384552631578947,0
"Smead File Cart, Blue",42,137,12840.053100000001,-1380.9969,97.28186666666667,0
"Smead File Cart, Industrial",34,128,13666.04,2259.16,100.70588235294117,0
"Smead File Folder Labels, 5000 Label Set",17,62,470.5143,140.9343,7.341476470588235,0
"Smead File Folder Labels, Adjustable",22,80,438.9146,65.7646,5.792790909090909,0
"Smead File Folder Labels, Alphabetical",13,46,356.236,53.716,7.7139999999999995,0
"Smead File Folder Labels, Laser Printer Compatible",12,52,337.82480000000004,-25.1252,6.447866666666667,0
"Smead Folders, Blue",40,123,1713.437,-8.343,14.094024999999998,0
"Smead Folders, Industrial",25,92,1296.2359999999999,244.01600000000002,14.586848,0
"Smead Folders, Single Width",32,110,1456.0872,281.6672,13.955775,0
"Smead Folders, Wire Frame",36,121,1725.8832,-2.3568000000000016,14.286066666666667,0
"Smead Legal Exhibit Labels, 5000 Label Set",20,81,662.207,-86.553,8.9622,0
"Smead Legal Exhibit Labels, Adjustable",18,53,371.43,56.459999999999994,6.913333333333333,0
"Smead Legal Exhibit Labels, Alphabetical",15,48,455.72799999999995,98.378,10.167733333333333,0
"Smead Legal Exhibit Labels, Laser Printer Compatible",23,83,637.917,-68.773,7.864913043478261,0
"Smead Lockers, Blue",39,158,24776.044,610.2640000000001,146.74600512820513,0
"Smead Lockers, Industrial",41,187,28991.664,3630.444,158.6187073170732,0
"Smead Lockers, Single Width",43,116,16714.1205,4540.6305,141.17640697674418,0
"Smead Lockers, Wire Frame",34,112,18647.6641,-286.9259,162.79371764705883,0
"Smead Removable Labels, 5000 Label Set",14,45,302.365,37.325,6.9775,0
"Smead Removable Labels, Adjustable",42,156,1172.898,274.298,7.756759523809524,0
"Smead Removable Labels, Laser Printer Compatible",11,43,326.456,46.386,8.287272727272727,0
"Smead Round Labels, 5000 Label Set",12,51,276.8256,-23.8544,5.98995,0
"Smead Round Labels, Adjustable",15,39,136.112,15.032,3.6362666666666663,0
"Smead Round Labels, Alphabetical",13,43,211.6128,7.792800000000001,4.814276923076923,0
"Smead Round Labels, Laser Printer Compatible",22,75,440.68,80.8,5.598409090909091,0
"Smead Shelving, Blue",40,147,6008.7671,1336.1071,40.791309999999996,0
"Smead Shelving, Industrial",28,98,3700.4796,26.229600000000005,36.963385714285714,0
"Smead Shelving, Single Width",34,97,3487.4208,430.5408,37.6272,0
"Smead Shelving, Wire Frame",46,125,4351.68,438.56,36.170434782608694,0
"Smead Shipping Labels, 5000 Label Set",21,78,735.4,128.32,9.293333333333333,0
"Smead Shipping Labels, Adjustable",16,45,325.876,20.056,7.3306249999999995,0
"Smead Shipping Labels, Alphabetical",24,87,816.4068,211.6368,8.8725375,0
"Smead Shipping Labels, Laser Printer Compatible",14,47,413.5095,12.7495,8.815307142857142,0
"Smead Trays, Blue",42,140,5057.9184,346.63839999999993,38.87249523809524,0
"Smead Trays, Industrial",36,120,4537.776,995.106,38.556000000000004,0
"Smead Trays, Single Width",41,126,4381.5849,578.4849,34.16602682926829,0
"Smead Trays, Wire Frame",32,111,4401.545,248.875,40.56609375,0
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",6,28,1016.7919999999999,453.7624,36.675333333333334,0
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",1,4,93.248,31.4712,23.312,0
Socket Bluetooth Cordless Hand Scanner (CHS),1,3,506.28,177.198,168.76,0
Sony 16GB Class 10 Micro SDHC R40 Memory Card,4,16,190.77200000000002,5.155999999999999,11.601,0
Sony 32GB Class 10 Micro SDHC R40 Memory Card,4,12,251.4,52.794,20.95,0
Sony 64GB Class 10 Micro SDHC R40 Memory Card,9,27,899.75,132.0833,33.59066666666667,0
Sony 8GB Class 10 Micro SDHC R40 Memory Card,1,3,27.192,0.3399,9.064,0
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,9,29,1489.334,255.3144,51.01311111111111,0
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,3,18,250.92,35.1288,13.94,0
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,4,13,582.6759999999999,57.3278,44.6405,0
"Sortfiler Multipurpose Personal File Organizer, Black",6,24,483.414,118.92840000000001,19.964,0
Southworth 100% Cotton The Best Paper,3,15,151.536,65.43599999999999,10.714666666666666,0
"Southworth 100% Résumé Paper, 24lb.",7,35,262.964,113.199,7.335428571428571,0
Southworth 25% Cotton Antique Laid Paper & Envelopes,5,26,200.16,80.898,7.3392,0
Southworth 25% Cotton Granite Paper & Envelopes,3,7,37.932,13.2108,5.668,0
Southworth 25% Cotton Linen-Finish Paper & Envelopes,4,20,166.704,67.044,8.154,0
Southworth 25% Cotton Premium Laser Paper and Envelopes,5,28,527.472,236.5632,18.3816,0
Southworth Parchment Paper & Envelopes,6,15,83.712,30.738,5.668,0
Southworth Structures Collection,2,10,72.8,36.4,7.28,0
Space Solutions Commercial Steel Shelving,7,33,1952.43,-74.3475,62.80285714285714,0
Space Solutions HD Industrial Steel Shelving.,8,27,3035.208,24.143700000000003,112.09575000000001,0
Space Solutions Industrial Galvanized Steel Shelving.,3,7,520.0799999999999,-20.487999999999996,73.54666666666667,0
Speck Products Candyshell Flip Case,4,8,188.946,-18.1948,24.493000000000002,0
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",5,19,181.456,77.63430000000001,9.4852,0
Spigen Samsung Galaxy S5 Case Wallet,5,15,234.462,45.873,15.630799999999999,0
SpineVue Locking Slant-D Ring Binders by Cardinal,8,22,110.59400000000001,6.032400000000001,5.59825,0
Spiral Phone Message Books with Labels by Adams,4,15,60.032000000000004,25.759999999999998,4.256,0
Square Credit Card Reader,7,22,173.826,11.188799999999999,8.27742857142857,0
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",5,27,197.802,54.8451,7.992,0
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",7,22,334.368,98.2464,15.332571428571429,0
Stackable Trays,7,23,65.29599999999999,17.1248,2.816,0
"Stacking Tray, Side-Loading, Legal, Smoke",4,16,46.592,-2.8672000000000004,3.3600000000000003,0
Stacking Trays by OIC,6,19,72.708,9.3126,3.818,0
Standard Line While You Were Out Hardbound Telephone Message Book,2,11,211.00799999999998,80.4468,19.782,0
Standard Rollaway File with Lock,10,40,6594.954,1261.33,169.3786,0
Stanley Bostitch Contemporary Electric Pencil Sharpeners,7,19,275.076,42.7896,14.554285714285713,0
"Stanley Canvas, Blue",33,121,5169.2852,396.0452,42.40928181818182,0
"Stanley Canvas, Easy-Erase",39,110,4571.935,856.515,40.80805641025641,0
"Stanley Canvas, Fluorescent",37,115,4812.2478,1325.8078,41.60317027027027,0
"Stanley Canvas, Water Color",27,98,4503.1545,1484.5445,46.375875,0
Stanley Contemporary Battery Pencil Sharpeners,4,24,293.7,63.012,12.682500000000001,0
"Stanley Highlighters, Blue",34,104,1206.282,47.321999999999996,12.072735294117647,0
"Stanley Highlighters, Easy-Erase",32,113,1345.0046,108.7046,12.09763125,0
"Stanley Highlighters, Fluorescent",27,93,1352.2376000000002,458.1576,14.499955555555557,0
"Stanley Highlighters, Water Color",34,98,1613.372,479.87199999999996,15.934235294117647,0
"Stanley Markers, Blue",25,85,1486.068,49.127999999999986,17.83104,0
"Stanley Markers, Easy-Erase",37,118,2328.641,20.971000000000004,20.10154054054054,0
"Stanley Markers, Fluorescent",38,127,2554.7158,664.7558,19.81341052631579,0
"Stanley Markers, Water Color",48,172,3701.0808,768.4008,20.75117142857143,0
"Stanley Pencil Sharpener, Easy-Erase",30,84,1741.0344,496.01439999999997,19.961199999999998,0
"Stanley Pencil Sharpener, Fluorescent",34,127,2721.67,644.93,20.92938235294118,0
"Stanley Pencil Sharpener, Water Color",75,242,5537.229,125.53900000000002,23.592824,0
"Stanley Pens, Blue",38,134,1159.435,452.175,8.551315789473684,0
"Stanley Pens, Easy-Erase",40,129,1152.4,388.73,8.88982,0
"Stanley Pens, Fluorescent",27,78,789.6642,40.2642,9.67354074074074,0
"Stanley Pens, Water Color",32,118,1260.819,173.739,10.053421875,0
"Stanley Sketch Pad, Blue",29,90,3555.881,950.101,37.755626666666664,0
"Stanley Sketch Pad, Easy-Erase",37,98,3431.4700000000003,270.35,33.58540540540541,0
"Stanley Sketch Pad, Fluorescent",39,134,5176.2201,1108.3700999999999,40.062710256410256,0
"Stanley Sketch Pad, Water Color",27,80,3223.197,610.597,39.55744444444444,0
Star Micronics TSP100 TSP143LAN Receipt Printer,1,4,1035.8,269.308,258.95,0
Star Micronics TSP800 TSP847IIU Receipt Printer,2,4,1286.85,360.318,321.7125,0
"StarTech Calculator, Durable",10,39,1376.748,29.628000000000004,32.6652,0
"StarTech Calculator, Red",18,65,2236.8671,392.3671,34.35423888888889,0
"StarTech Calculator, White",15,47,1304.1963,-240.56369999999998,29.536373333333334,0
"StarTech Calculator, Wireless",10,41,1366.632,-110.358,33.80616,0
"StarTech Card Printer, Durable",11,29,3733.263,177.333,126.68154545454546,0
"StarTech Card Printer, Red",11,35,5333.58,629.58,147.50590909090909,0
"StarTech Card Printer, White",17,72,9274.744499999999,714.2545,122.82937058823529,0
"StarTech Card Printer, Wireless",11,40,4803.63,-128.12999999999997,106.42363636363638,0
"StarTech Inkjet, Durable",13,33,8207.9218,250.6218,250.45787692307692,0
"StarTech Inkjet, White",10,30,7368.378,2355.288,246.609,0
"StarTech Inkjet, Wireless",23,59,15639.1235,-66.3765,269.62093913043475,0
"StarTech Phone, Durable",14,34,1813.752,-495.858,51.181714285714285,0
"StarTech Phone, Red",9,24,1442.956,507.856,59.45955555555555,0
"StarTech Phone, White",15,43,2761.616,836.416,59.964666666666666,0
"StarTech Phone, Wireless",14,40,2348.1252,128.5452,61.01768571428572,0
"StarTech Printer, Durable",7,29,5036.0985,-479.55150000000003,175.1315,0
"StarTech Printer, Red",15,39,7042.296,444.9959999999999,189.99,0
"StarTech Printer, White",5,10,2306.4948,223.89480000000003,215.37467999999998,0
"StarTech Printer, Wireless",8,25,5097.783,460.83299999999997,232.1540625,0
"StarTech Receipt Printer, Durable",7,23,1959.3899999999999,52.27999999999999,83.02499999999999,0
"StarTech Receipt Printer, Red",6,19,937.251,-361.859,48.478500000000004,0
"StarTech Receipt Printer, White",8,35,3747.0762,941.4162,104.6304,0
"StarTech Receipt Printer, Wireless",9,26,2597.5242,100.3842,97.43326666666667,0
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,4,13,2330.65,-785.7620000000001,191.44625000000002,0
Steel Personal Filing/Posting Tote,5,29,937.4639999999999,185.7173,32.669200000000004,0
Sterilite Officeware Hinged File Box,11,35,345.84000000000003,78.076,9.717818181818181,0
Sterilite Show Offs Storage Containers,5,16,78.144,-6.336,4.8576,0
Sterling Rubber Bands by Alliance,2,5,19.782,-3.768,4.239,0
"Stiletto Box Cutter, Easy Grip",23,75,2292.9900000000002,318.69,30.20274782608696,0
"Stiletto Box Cutter, High Speed",13,38,1209.791,247.391,29.928884615384614,0
"Stiletto Box Cutter, Serrated",13,37,1022.2443000000001,358.2543,27.049084615384615,0
"Stiletto Box Cutter, Steel",23,85,2559.609,424.009,28.962391304347825,0
Stiletto Hand Letter Openers,4,17,136.32,-21.984,8.16,0
"Stiletto Letter Opener, Easy Grip",37,120,2773.248,389.408,22.512972972972975,0
"Stiletto Letter Opener, High Speed",18,66,1260.749,-82.86099999999999,18.874966666666666,0
"Stiletto Letter Opener, Steel",30,93,1791.8824,287.8924,19.28652,0
"Stiletto Ruler, Easy Grip",20,94,1246.3,226.39000000000001,13.227500000000001,0
"Stiletto Ruler, High Speed",18,60,766.816,96.666,12.234666666666667,0
"Stiletto Ruler, Serrated",14,62,607.6026,-0.13739999999999686,10.322742857142856,0
"Stiletto Ruler, Steel",15,40,433.4932,105.1232,11.922213333333334,0
"Stiletto Scissors, Easy Grip",25,71,1434.4937,67.2637,19.285812,0
"Stiletto Scissors, High Speed",17,66,1291.3096,91.8696,18.883370588235294,0
"Stiletto Scissors, Serrated",13,55,927.49,146.71,17.081230769230768,0
"Stiletto Scissors, Steel",26,84,1424.7025,3.4025000000000105,17.98025,0
"Stiletto Shears, Easy Grip",15,43,1915.492,461.572,44.95993333333333,0
"Stiletto Shears, High Speed",28,82,3284.2264,358.2964,40.641775,0
"Stiletto Shears, Serrated",17,48,1685.1491,422.1891,34.59368823529412,0
"Stiletto Shears, Steel",22,88,3181.83,-76.37,37.44514545454546,0
"Stiletto Trimmer, Easy Grip",12,46,1802.901,581.941,39.933,0
